RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,SpecVal,Sex,TotalNo,CatIdentifier,NoMeas,SubFactor,SubWgt,CatCatchWgt,LngtCode,LngtClass,HLNoAtLngt,DevStage,LenMeasType,DateofCalculation,Valid_Aphia
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,4,9,2018,W,127251,1,NA,206,1,103,1,NA,11767,1,20,6,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,4,9,2018,W,127251,1,NA,206,1,103,1,NA,11767,1,22,4,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,4,9,2018,W,127145,1,NA,2,1,1,1,NA,412,1,30,2,NA,NA,20210609,127145
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,4,9,2018,W,274304,1,NA,36,1,18,1,NA,755,1,10,2,NA,NA,20210609,274304
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,4,9,2018,W,274304,1,NA,36,1,18,1,NA,755,1,11,6,NA,NA,20210609,274304
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,4,9,2018,W,274304,1,NA,36,1,18,1,NA,755,1,12,18,NA,NA,20210609,274304
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,4,9,2018,W,274304,1,NA,36,1,18,1,NA,755,1,14,6,NA,NA,20210609,274304
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,4,9,2018,W,274304,1,NA,36,1,18,1,NA,755,1,15,2,NA,NA,20210609,274304
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,4,9,2018,W,274304,1,NA,36,1,18,1,NA,755,1,16,2,NA,NA,20210609,274304
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,4,9,2018,W,127057,1,NA,6,1,3,1,NA,3131,1,33,4,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,4,9,2018,W,127057,1,NA,6,1,3,1,NA,3131,1,34,2,NA,NA,20210609,127057
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,4,9,2018,W,107399,4,F,228.57,1,10,1,NA,2559,NA,NA,-9,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,126822,1,NA,4732.54,1,152,1,NA,161279,1,14,31.13,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,126822,1,NA,4732.54,1,152,1,NA,161279,1,15,1681.29,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,126822,1,NA,4732.54,1,152,1,NA,161279,1,16,2428.54,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,126822,1,NA,4732.54,1,152,1,NA,161279,1,17,373.62,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,126822,1,NA,4732.54,1,152,1,NA,161279,1,18,62.27,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,126822,1,NA,4732.54,1,152,1,NA,161279,1,20,62.27,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,126822,1,NA,4732.54,1,152,1,NA,161279,1,21,93.4,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,126484,1,NA,24,1,3,1,NA,448,1,12,8,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,126484,1,NA,24,1,3,1,NA,448,1,15,8,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,126484,1,NA,24,1,3,1,NA,448,1,17,8,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,126426,1,NA,8,1,1,1,NA,143,1,14,8,NA,NA,20210609,126426
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,150630,1,NA,8,1,1,1,NA,159,1,11,8,NA,NA,20210609,150630
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,126446,1,NA,8,1,1,1,NA,48,1,9,8,NA,NA,20210609,126446
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,127023,1,NA,5521.44,1,101,1,NA,390000,1,19,710.68,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,127023,1,NA,5521.44,1,101,1,NA,390000,1,20,2678.72,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,127023,1,NA,5521.44,1,101,1,NA,390000,1,21,1640.03,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,127023,1,NA,5521.44,1,101,1,NA,390000,1,22,218.67,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,127023,1,NA,5521.44,1,101,1,NA,390000,1,28,54.66,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,127023,1,NA,5521.44,1,101,1,NA,390000,1,31,109.33,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,127023,1,NA,5521.44,1,101,1,NA,390000,1,32,54.66,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,127023,1,NA,5521.44,1,101,1,NA,390000,1,33,54.66,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,126445,1,NA,8,1,1,1,NA,239,1,14,8,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,127154,1,NA,8,1,1,1,NA,495,1,19,8,NA,NA,20210609,127154
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,416668,1,NA,8,1,1,1,NA,416,1,12,8,NA,NA,20210609,140270
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,M,1323.97,1,11,1,NA,19979,.,35,240.72,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,M,1323.97,1,11,1,NA,19979,.,36,120.36,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,M,1323.97,1,11,1,NA,19979,.,37,120.36,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,M,1323.97,1,11,1,NA,19979,.,38,120.36,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,M,1323.97,1,11,1,NA,19979,.,40,240.72,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,M,1323.97,1,11,1,NA,19979,.,41,120.36,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,M,1323.97,1,11,1,NA,19979,.,42,240.72,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,M,1323.97,1,11,1,NA,19979,.,43,120.36,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,F,15520.92,1,129,1,NA,189619,.,32,842.22,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,F,15520.92,1,129,1,NA,189619,.,33,1323.48,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,F,15520.92,1,129,1,NA,189619,.,34,1564.12,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,F,15520.92,1,129,1,NA,189619,.,35,1203.17,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,F,15520.92,1,129,1,NA,189619,.,36,2406.34,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,F,15520.92,1,129,1,NA,189619,.,37,1804.75,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,F,15520.92,1,129,1,NA,189619,.,45,120.31,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,F,15520.92,1,129,1,NA,189619,.,38,1684.44,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,F,15520.92,1,129,1,NA,189619,.,39,1564.12,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,F,15520.92,1,129,1,NA,189619,.,40,1203.17,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,F,15520.92,1,129,1,NA,189619,.,41,962.53,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,F,15520.92,1,129,1,NA,189619,.,42,721.9,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,5,14,2018,W,107399,1,F,15520.92,1,129,1,NA,189619,.,43,120.31,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126822,1,NA,222,1,111,1,NA,8935,1,15,12,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126822,1,NA,222,1,111,1,NA,8935,1,16,76,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126822,1,NA,222,1,111,1,NA,8935,1,17,88,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126822,1,NA,222,1,111,1,NA,8935,1,18,26,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126822,1,NA,222,1,111,1,NA,8935,1,19,12,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126822,1,NA,222,1,111,1,NA,8935,1,20,6,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126822,1,NA,222,1,111,1,NA,8935,1,21,2,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,9,5.76,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,10,11.53,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,11,5.76,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,12,11.53,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,13,92.28,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,14,213.39,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,45,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,30,10,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,32,10,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,33,6,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,34,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,35,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,37,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,23,5.76,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,25,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,26,8,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,27,10,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,28,8,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,29,8,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,15,282.61,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,16,126.88,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,17,63.44,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,18,34.6,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,19,11.53,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126484,1,NA,940.9,1,186,1,NA,33240,1,21,5.76,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,140271,1,NA,2,1,1,1,NA,479,1,20,2,NA,NA,20210609,140271
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,140621,1,NA,6,1,3,1,NA,351,1,8,2,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,140621,1,NA,6,1,3,1,NA,351,1,13,2,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,140621,1,NA,6,1,3,1,NA,351,1,14,2,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126792,1,NA,2,1,1,1,NA,272,1,26,2,NA,NA,20210609,126792
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,127023,1,NA,24,1,12,1,NA,4096,1,26,6,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,127023,1,NA,24,1,12,1,NA,4096,1,27,10,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,127023,1,NA,24,1,12,1,NA,4096,1,28,2,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,127023,1,NA,24,1,12,1,NA,4096,1,29,4,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,127023,1,NA,24,1,12,1,NA,4096,1,31,2,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126445,1,NA,10,1,5,1,NA,263,1,11,2,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126445,1,NA,10,1,5,1,NA,263,1,12,4,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126445,1,NA,10,1,5,1,NA,263,1,15,4,NA,NA,20210609,126445
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,138138,4,NA,2412.49,1,20,1,NA,3859,NA,NA,-9,NA,NA,20210609,138138
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,151174,1,NA,192,1,96,1,NA,22211,1,21,18,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,151174,1,NA,192,1,96,1,NA,22211,1,22,100,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,151174,1,NA,192,1,96,1,NA,22211,1,23,42,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,151174,1,NA,192,1,96,1,NA,22211,1,24,24,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,151174,1,NA,192,1,96,1,NA,22211,1,25,8,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126285,1,NA,4,1,2,1,NA,263,1,37,2,NA,NA,20210609,126285
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,126285,1,NA,4,1,2,1,NA,263,1,38,2,NA,NA,20210609,126285
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,274304,1,NA,10,1,5,1,NA,224,1,10,2,NA,NA,20210609,274304
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,274304,1,NA,10,1,5,1,NA,224,1,11,2,NA,NA,20210609,274304
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,274304,1,NA,10,1,5,1,NA,224,1,12,4,NA,NA,20210609,274304
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,274304,1,NA,10,1,5,1,NA,224,1,14,2,NA,NA,20210609,274304
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,107399,4,M,6,1,3,1,NA,71,NA,NA,-9,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,6,13,2018,W,107399,4,F,8,1,4,1,NA,100,NA,NA,-9,NA,NA,20210609,107399
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126822,1,NA,2,1,1,1,NA,158,1,21,2,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126484,1,NA,32,1,16,1,NA,1146,1,11,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126484,1,NA,32,1,16,1,NA,1146,1,14,12,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126484,1,NA,32,1,16,1,NA,1146,1,15,8,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126484,1,NA,32,1,16,1,NA,1146,1,16,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126484,1,NA,32,1,16,1,NA,1146,1,17,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126484,1,NA,32,1,16,1,NA,1146,1,32,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,105814,1,M,2,1,1,1,NA,1437,1,59,2,NA,NA,20210609,105814
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,140621,1,NA,40,1,20,1,NA,2934,1,11,2,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,140621,1,NA,40,1,20,1,NA,2934,1,12,6,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,140621,1,NA,40,1,20,1,NA,2934,1,13,10,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,140621,1,NA,40,1,20,1,NA,2934,1,14,16,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,140621,1,NA,40,1,20,1,NA,2934,1,15,4,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,140621,1,NA,40,1,20,1,NA,2934,1,16,2,NA,NA,20210609,140621
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,124929,4,NA,2,1,1,1,NA,34,NA,NA,-9,NA,NA,20210609,124929
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127312,1,NA,2,1,1,1,NA,2,1,5,2,NA,NA,20210609,127312
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126439,1,NA,12849.9,1,111,1,NA,600820,1,17,115.76,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126439,1,NA,12849.9,1,111,1,NA,600820,1,18,2662.59,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126439,1,NA,12849.9,1,111,1,NA,600820,1,19,6135.54,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126439,1,NA,12849.9,1,111,1,NA,600820,1,20,2662.59,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126439,1,NA,12849.9,1,111,1,NA,600820,1,21,347.29,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126439,1,NA,12849.9,1,111,1,NA,600820,1,22,115.76,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126439,1,NA,12849.9,1,111,1,NA,600820,1,23,347.29,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126439,1,NA,12849.9,1,111,1,NA,600820,1,24,231.52,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126439,1,NA,12849.9,1,111,1,NA,600820,1,25,115.76,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,126439,1,NA,12849.9,1,111,1,NA,600820,1,26,115.76,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127419,1,NA,2,1,1,1,NA,145,1,15,2,NA,NA,20210609,127419
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,106854,4,U,2,1,1,1,NA,9,NA,NA,-9,NA,NA,20210609,106854
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,124201,4,NA,2,1,1,1,NA,2,NA,NA,-9,NA,NA,20210609,124201
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,532031,4,NA,2,1,1,1,NA,29,NA,NA,-9,NA,NA,20210609,532031
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,105812,1,M,4,1,2,1,NA,1628,1,26,2,NA,NA,20210609,105812
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,105812,1,M,4,1,2,1,NA,1628,1,67,2,NA,NA,20210609,105812
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,105812,1,F,10,1,5,1,NA,4179,1,24,2,NA,NA,20210609,105812
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,105812,1,F,10,1,5,1,NA,4179,1,32,2,NA,NA,20210609,105812
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,105812,1,F,10,1,5,1,NA,4179,1,52,2,NA,NA,20210609,105812
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,105812,1,F,10,1,5,1,NA,4179,1,65,4,NA,NA,20210609,105812
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127251,1,NA,226,1,113,1,NA,17379,1,9,6,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127251,1,NA,226,1,113,1,NA,17379,1,10,2,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127251,1,NA,226,1,113,1,NA,17379,1,11,10,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127251,1,NA,226,1,113,1,NA,17379,1,12,8,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127251,1,NA,226,1,113,1,NA,17379,1,13,12,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127251,1,NA,226,1,113,1,NA,17379,1,14,28,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127251,1,NA,226,1,113,1,NA,17379,1,21,8,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127251,1,NA,226,1,113,1,NA,17379,1,22,4,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127251,1,NA,226,1,113,1,NA,17379,1,25,2,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127251,1,NA,226,1,113,1,NA,17379,1,15,14,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127251,1,NA,226,1,113,1,NA,17379,1,16,32,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127251,1,NA,226,1,113,1,NA,17379,1,17,34,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127251,1,NA,226,1,113,1,NA,17379,1,18,32,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127251,1,NA,226,1,113,1,NA,17379,1,19,14,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,11,18,2018,W,127251,1,NA,226,1,113,1,NA,17379,1,20,20,NA,NA,20210609,127251
